timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776341114.28,14.28,0.28,5.0,0.27,5.0,0.3,5.0,0.31,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.02,0.18,44.764491,1776341113000
1776341131.118,31.118,0.47,5.0,0.46,5.0,0.48,2.91,0.49,5.0,0.7,5.0,0.69,5.0,0.72,5.0,0.73,5.0,0.01,0.02,44.761101,1776341129000
1776341162.632,62.632,0.36,5.0,0.35,5.0,0.4,5.0,0.41,5.0,0.52,2.91,0.51,5.0,0.53,5.0,0.54,5.0,0.04,0.01,44.73777,1776341161000
1776341164.063,64.063,0.29,20.0,0.28,20.0,0.31,5.0,0.32,5.0,0.6,5.0,0.59,5.0,0.64,5.0,0.65,5.0,0.02,0.04,44.736254,1776341163000
1776341174.813,74.813,0.28,15.0,0.27,15.0,0.32,5.0,0.33,5.0,0.69,5.0,0.68,5.0,0.71,20.0,0.72,20.0,0.04,0.02,44.736735,1776341173000
1776341214.021,114.021,0.22,2.3,0.21,15.0,0.23,5.0,0.24,5.0,0.68,5.0,0.67,5.0,0.72,15.0,0.73,15.0,0.01,0.04,44.72067,1776341212000
1776341244.373,144.373,0.11,45.0,0.1,40.0,0.12,5.0,0.13,5.0,0.77,5.0,0.76,5.0,0.78,2.3,0.79,15.0,0.01,0.01,44.693415,1776341243000
1776341251.641,151.641,0.21,15.0,0.13,5.0,0.22,5.0,0.23,20.0,0.88,5.0,0.87,5.0,0.89,45.0,0.9,40.0,0.01,0.01,44.708947,1776341250000
1776341260.394,160.394,0.14,20.0,0.13,20.0,0.22,33.0,0.23,26.0,0.78,5.0,0.77,20.0,0.79,15.0,0.87,5.0,0.08,0.01,44.726898,1776341258000
1776341278.363,178.363,0.22,20.0,0.21,20.0,0.3,5.0,0.31,5.0,0.78,33.0,0.77,26.0,0.86,20.0,0.87,20.0,0.08,0.08,44.720871,1776341277000
1776341301.027,201.027,0.26,0.15,0.25,5.0,0.29,5.0,0.3,5.0,0.7,5.0,0.69,5.0,0.78,20.0,0.79,20.0,0.03,0.08,44.749331,1776341299000
1776341315.505,215.505,0.39,5.0,0.38,5.0,0.4,7.57,0.56,5.0,0.71,5.0,0.7,5.0,0.74,0.15,0.75,5.0,0.01,0.03,44.753375,1776341313000
1776341316.864,216.864,0.48,3.07,0.47,5.0,0.49,5.0,0.5,5.0,0.44,5.0,0.43,20.0,0.61,5.0,0.62,5.0,0.01,0.17,44.754012,1776341315000
1776341317.902,217.902,0.41,3.3,0.4,5.0,0.43,5.0,0.44,5.0,0.51,5.0,0.5,5.0,0.52,3.07,0.53,5.0,0.02,0.01,44.768647,1776341316000
1776341318.916,218.916,0.39,3.36,0.38,5.0,0.41,5.0,0.42,5.0,0.57,5.0,0.56,5.0,0.59,3.3,0.6,5.0,0.02,0.02,44.769171,1776341317000
1776341319.951,219.951,0.43,3.24,0.42,5.0,0.44,5.0,0.45,5.0,0.59,5.0,0.58,5.0,0.61,3.36,0.62,5.0,0.01,0.02,44.770168,1776341318000
1776341320.976,220.976,0.41,3.3,0.4,5.0,0.42,5.0,0.43,5.0,0.56,5.0,0.55,5.0,0.57,3.24,0.58,5.0,0.01,0.01,44.770168,1776341319000
1776341325.312,225.312,0.44,5.0,0.43,5.0,0.46,5.0,0.47,5.0,0.58,5.0,0.57,5.0,0.59,3.3,0.6,5.0,0.02,0.01,44.769123,1776341324000
1776341335.961,235.961,0.49,9.9,0.3,20.0,0.5,65.0,0.51,55.0,0.54,5.0,0.53,5.0,0.56,5.0,0.57,5.0,0.01,0.02,44.776724,1776341334000
1776341336.162,236.162,0.31,5.0,0.3,20.0,0.36,0.34,0.4,5.0,0.5,65.0,0.49,55.0,0.7,20.0,0.71,20.0,0.05,0.2,44.776724,1776341334000
1776341344.057,244.057,0.14,8.86,0.13,20.0,0.16,5.0,0.17,5.0,0.64,0.34,0.6,5.0,0.69,5.0,0.7,20.0,0.02,0.05,44.751097,1776341342000
1776341355.717,255.717,0.25,3.56,0.24,5.0,0.26,5.0,0.27,5.0,0.84,5.0,0.83,5.0,0.86,8.86,0.87,20.0,0.01,0.02,44.749955,1776341354000
1776341365.672,265.672,0.24,3.68,0.23,5.0,0.25,5.0,0.26,5.0,0.74,5.0,0.73,5.0,0.75,3.56,0.76,5.0,0.01,0.01,44.752921,1776341364000
