timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776342962.247,62.247,0.51,5.0,0.5,5.0,0.54,5.0,0.55,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.03,0.18,45.021086,1776342961000
1776342965.169,65.169,0.56,5.0,0.55,5.0,0.57,3.24,0.58,5.0,0.46,5.0,0.45,5.0,0.49,5.0,0.5,5.0,0.01,0.03,45.016859,1776342963000
1776343052.428,152.428,0.55,5.0,0.54,5.0,0.58,5.0,0.59,5.0,0.43,3.24,0.42,5.0,0.44,5.0,0.45,5.0,0.03,0.01,45.020447,1776343051000
1776343061.019,161.019,0.63,5.0,0.62,5.0,0.65,5.0,0.66,5.0,0.42,5.0,0.41,5.0,0.45,5.0,0.46,5.0,0.02,0.03,45.021556,1776343060000
1776343072.342,172.342,0.64,5.0,0.63,5.0,0.65,9.93,0.66,20.0,0.35,5.0,0.34,5.0,0.37,5.0,0.38,5.0,0.01,0.02,45.023837,1776343071000
1776343074.362,174.362,0.63,5.0,0.62,5.0,0.65,5.0,0.66,5.0,0.35,9.93,0.34,20.0,0.36,5.0,0.37,5.0,0.02,0.01,45.023852,1776343073000
1776343102.42,202.42,0.7,5.0,0.69,5.0,0.72,20.0,0.73,20.0,0.35,5.0,0.34,5.0,0.37,5.0,0.38,5.0,0.02,0.02,45.033406,1776343101000
1776343104.358,204.358,0.67,5.0,0.66,5.0,0.7,5.0,0.71,5.0,0.28,20.0,0.27,20.0,0.3,5.0,0.31,5.0,0.03,0.02,45.031836,1776343103000
1776343106.529,206.529,0.67,5.0,0.66,5.0,0.7,5.0,0.71,55.0,0.3,5.0,0.29,5.0,0.33,5.0,0.34,5.0,0.03,0.03,45.03244,1776343105000
1776343108.599,208.599,0.7,5.0,0.69,5.0,0.71,34.4,0.72,15.0,0.3,5.0,0.29,55.0,0.33,5.0,0.34,5.0,0.01,0.03,45.032332,1776343107000
