timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776353101.107,1.107,0.47,15.0,0.46,58.0,0.53,15.0,0.54,58.0,0.47,15.0,0.46,58.0,0.53,15.0,0.54,58.0,0.06,0.06,44.69059,1776353100000
1776353102.282,2.282,0.47,15.0,0.46,58.0,0.53,15.0,0.54,58.0,0.47,15.0,0.46,58.0,0.53,15.0,0.54,58.0,0.06,0.06,44.688563,1776353101000
1776353223.777,123.777,0.46,58.0,0.45,5.0,0.53,76.0,0.54,58.0,0.47,15.0,0.46,58.0,0.53,15.0,0.54,58.0,0.07,0.06,44.676524,1776353222000
1776353226.405,126.405,0.46,41.51,0.45,5.0,0.47,61.0,0.48,5.0,0.47,76.0,0.46,58.0,0.54,58.0,0.55,5.0,0.01,0.07,44.676879,1776353225000
1776353228.449,128.449,0.46,32.53,0.45,5.0,0.47,66.0,0.48,5.0,0.53,61.0,0.52,5.0,0.54,41.51,0.55,5.0,0.01,0.01,44.672807,1776353227000
1776353230.494,130.494,0.46,27.31,0.45,5.0,0.47,61.0,0.48,5.0,0.53,66.0,0.52,5.0,0.54,32.53,0.55,5.0,0.01,0.01,44.670379,1776353229000
1776353233.362,133.362,0.46,8.79,0.45,5.0,0.47,61.0,0.48,5.0,0.53,61.0,0.52,5.0,0.54,27.31,0.55,5.0,0.01,0.01,44.678612,1776353232000
1776353238.924,138.924,0.47,15.0,0.46,13.79,0.49,2.95,0.5,5.0,0.53,61.0,0.52,5.0,0.54,8.79,0.55,5.0,0.02,0.01,44.680907,1776353237000
1776353239.568,139.568,0.49,12.05,0.46,13.79,0.5,5.0,0.51,5.0,0.51,2.95,0.5,5.0,0.53,15.0,0.54,13.79,0.01,0.02,44.679283,1776353238000
1776353240.614,140.614,0.49,12.05,0.46,13.79,0.54,58.0,0.55,10.0,0.5,5.0,0.49,5.0,0.51,12.05,0.54,13.79,0.05,0.01,44.7034,1776353239000
1776353244.166,144.166,0.53,5.0,0.52,5.0,0.54,38.7,0.55,5.0,0.46,58.0,0.45,10.0,0.51,12.05,0.54,13.79,0.01,0.05,44.704877,1776353243000
