timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776281704.979,4.979,0.49,10.0,0.48,10.0,0.61,50.0,0.67,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.12,0.18,45.040894,1776281703000
1776281705.511,5.511,0.63,5.0,0.62,5.0,0.65,5.0,0.66,5.0,0.39,50.0,0.33,5.0,0.51,10.0,0.52,10.0,0.02,0.12,45.040894,1776281704000
1776281708.343,8.343,0.6,5.0,0.59,5.0,0.62,5.0,0.63,5.0,0.35,5.0,0.34,5.0,0.37,5.0,0.38,5.0,0.02,0.02,45.058102,1776281707000
1776281710.648,10.648,0.69,5.0,0.68,5.0,0.71,50.0,0.74,5.0,0.38,5.0,0.37,5.0,0.4,5.0,0.41,5.0,0.02,0.02,45.061282,1776281709000
1776281714.644,14.644,0.69,5.0,0.68,5.0,0.71,55.0,0.72,5.0,0.29,50.0,0.26,5.0,0.31,5.0,0.32,5.0,0.02,0.02,45.072014,1776281713000
1776281720.552,20.552,0.69,5.0,0.68,5.0,0.71,50.0,0.72,5.0,0.29,55.0,0.28,5.0,0.31,5.0,0.32,5.0,0.02,0.02,45.077797,1776281719000
1776281723.485,23.485,0.73,5.0,0.72,5.0,0.75,5.0,0.76,5.0,0.29,50.0,0.28,5.0,0.31,5.0,0.32,5.0,0.02,0.02,45.077824,1776281722000
1776281725.415,25.415,0.72,5.0,0.71,5.0,0.74,5.0,0.75,5.0,0.25,5.0,0.24,5.0,0.27,5.0,0.28,5.0,0.02,0.02,45.082135,1776281724000
1776281730.427,30.427,0.79,5.0,0.78,5.0,0.81,50.0,0.82,5.0,0.26,5.0,0.25,5.0,0.28,5.0,0.29,5.0,0.02,0.02,45.091737,1776281729000
1776281747.323,47.323,0.75,5.0,0.74,5.0,0.76,13.68,0.77,15.0,0.19,50.0,0.18,5.0,0.21,5.0,0.22,5.0,0.01,0.02,45.101402,1776281745000
1776281761.286,61.286,0.84,5.0,0.83,5.0,0.85,13.82,0.86,20.0,0.24,13.68,0.23,15.0,0.25,5.0,0.26,5.0,0.01,0.01,45.128052,1776281759000
1776281762.931,62.931,0.84,5.0,0.83,5.0,0.85,10.0,0.86,20.0,0.15,13.82,0.14,20.0,0.16,5.0,0.17,5.0,0.01,0.01,45.130515,1776281760000
1776281779.537,79.537,0.91,62.0,0.9,5.0,0.93,5.0,0.94,5.0,0.15,5.0,0.14,20.0,0.16,5.0,0.17,5.0,0.02,0.01,45.192058,1776281778000
1776281782.217,82.217,0.92,15.0,0.91,82.0,0.94,5.0,0.95,5.0,0.07,5.0,0.06,5.0,0.09,62.0,0.1,5.0,0.02,0.02,45.193752,1776281780000
1776281783.036,83.036,0.93,45.0,0.92,20.0,0.97,17.17,0.98,25.0,0.06,5.0,0.05,5.0,0.08,15.0,0.09,82.0,0.04,0.02,45.196234,1776281781000
1776281783.651,83.651,0.96,5.0,0.95,5.0,0.97,16.13,0.98,25.0,0.03,17.17,0.02,25.0,0.07,45.0,0.08,20.0,0.01,0.04,45.200695,1776281782000
1776281795.336,95.336,0.98,20.0,0.97,5.0,0.99,120.0,,,0.03,16.13,0.02,25.0,0.04,5.0,0.05,5.0,0.01,0.01,45.332804,1776281793000
1776281796.279,96.279,0.98,5.0,0.97,5.0,0.99,100.0,,,0.01,120.0,,,0.02,20.0,0.03,5.0,0.01,0.01,45.351336,1776281795000
1776281797.198,97.198,0.98,5.0,0.97,5.0,0.99,80.0,,,0.01,100.0,,,0.02,5.0,0.03,5.0,0.01,0.01,45.374893,1776281796000
1776281799.256,99.256,0.98,5.0,0.97,5.0,0.99,50.0,,,0.01,80.0,,,0.02,5.0,0.03,5.0,0.01,0.01,45.369141,1776281797000
1776281799.531,99.531,0.97,5.0,0.96,20.0,0.99,50.0,,,0.01,50.0,,,0.02,5.0,0.03,5.0,0.02,0.01,45.360829,1776281798000
1776281800.148,100.148,0.97,5.0,0.96,20.0,0.99,30.0,,,0.01,50.0,,,0.03,5.0,0.04,20.0,0.02,0.02,45.362475,1776281799000
1776281876.862,176.862,0.97,20.0,0.96,20.0,0.98,3.97,0.99,15.0,0.01,30.0,,,0.03,5.0,0.04,20.0,0.01,0.02,45.263138,1776281875000
1776281880.712,180.712,0.97,20.0,0.96,20.0,0.98,2.94,0.99,30.0,0.02,3.97,0.01,15.0,0.03,20.0,0.04,20.0,0.01,0.01,45.249095,1776281879000
1776281909.564,209.564,0.97,5.0,0.92,15.0,0.99,17.33,,,0.02,2.94,0.01,30.0,0.03,20.0,0.04,20.0,0.02,0.01,45.221981,1776281908000
1776281912.79,212.79,0.87,5.0,0.86,5.0,0.91,45.0,0.98,20.0,0.01,17.33,,,0.03,5.0,0.08,15.0,0.04,0.02,45.169658,1776281911000
1776281913.447,213.447,0.88,5.0,0.87,5.0,0.89,2.75,0.9,5.0,0.09,45.0,0.02,20.0,0.13,5.0,0.14,5.0,0.01,0.04,45.158048,1776281912000
1776281917.695,217.695,0.94,5.0,0.93,5.0,0.96,17.91,0.97,20.0,0.1,2.71,0.09,50.0,0.12,5.0,0.13,5.0,0.02,0.02,45.123912,1776281916000
1776281919.29,219.29,0.95,10.0,0.94,5.0,0.97,17.93,0.98,20.0,0.04,17.91,0.03,20.0,0.06,5.0,0.07,5.0,0.02,0.02,45.12825,1776281917000
1776281923.035,223.035,0.98,10.0,0.97,10.0,0.99,12.33,,,0.03,17.93,0.02,20.0,0.05,10.0,0.06,5.0,0.01,0.02,45.156344,1776281921000
1776281935.36,235.36,0.98,5.0,0.97,5.0,0.99,2.18,,,0.01,12.33,,,0.02,10.0,0.03,10.0,0.01,0.01,45.170477,1776281933000
1776281944.33,244.33,0.98,5.0,0.97,5.0,0.99,16.16,,,0.01,2.18,,,0.02,5.0,0.03,5.0,0.01,0.01,45.130217,1776281942000
