timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,hype_price,hype_oracle_ts
1776172811.307,11.307,0.37,5.0,0.36,5.0,0.35,5.0,0.34,19.0,0.33,15.0,0.5,10.0,0.55,11.0,0.61,5.0,0.62,5.0,0.63,5.0,0.5,10.0,0.45,11.0,0.39,5.0,0.38,5.0,0.37,5.0,0.63,5.0,0.64,5.0,0.65,5.0,0.66,19.0,0.67,15.0,0.13,0.13,45.031375,1776172809000
1776172811.619,11.619,0.37,5.0,0.36,5.0,0.35,5.0,0.34,19.0,0.33,15.0,0.5,10.0,0.55,11.0,0.61,5.0,0.62,5.0,0.63,5.0,0.5,10.0,0.45,11.0,0.39,5.0,0.38,5.0,0.37,5.0,0.63,5.0,0.64,5.0,0.65,5.0,0.66,19.0,0.67,15.0,0.13,0.13,45.031241,1776172810000
1776172812.028,12.028,0.37,5.0,0.36,5.0,0.35,5.0,0.34,19.0,0.33,15.0,0.5,10.0,0.55,11.0,0.61,5.0,0.62,5.0,0.63,5.0,0.5,10.0,0.45,11.0,0.39,5.0,0.38,5.0,0.37,5.0,0.63,5.0,0.64,5.0,0.65,5.0,0.66,19.0,0.67,15.0,0.13,0.13,45.031317,1776172811000
1776172813.419,13.419,0.37,5.0,0.36,5.0,0.35,5.0,0.34,19.0,0.33,15.0,0.5,10.0,0.55,11.0,0.61,5.0,0.62,5.0,0.63,5.0,0.5,10.0,0.45,11.0,0.39,5.0,0.38,5.0,0.37,5.0,0.63,5.0,0.64,5.0,0.65,5.0,0.66,19.0,0.67,15.0,0.13,0.13,45.031184,1776172812000
1776172814.218,14.218,0.37,5.0,0.36,5.0,0.35,5.0,0.34,19.0,0.33,15.0,0.5,10.0,0.55,11.0,0.61,5.0,0.62,5.0,0.63,5.0,0.5,10.0,0.45,11.0,0.39,5.0,0.38,5.0,0.37,5.0,0.63,5.0,0.64,5.0,0.65,5.0,0.66,19.0,0.67,15.0,0.13,0.13,45.031184,1776172813000
1776172815.493,15.493,0.37,5.0,0.36,5.0,0.35,5.0,0.34,19.0,0.33,15.0,0.5,10.0,0.55,11.0,0.61,5.0,0.62,5.0,0.63,5.0,0.5,10.0,0.45,11.0,0.39,5.0,0.38,5.0,0.37,5.0,0.63,5.0,0.64,5.0,0.65,5.0,0.66,19.0,0.67,15.0,0.13,0.13,45.03078,1776172814000
1776172816.146,16.146,0.37,5.0,0.36,5.0,0.35,5.0,0.34,19.0,0.33,15.0,0.5,10.0,0.55,11.0,0.61,5.0,0.62,5.0,0.63,5.0,0.5,10.0,0.45,11.0,0.39,5.0,0.38,5.0,0.37,5.0,0.63,5.0,0.64,5.0,0.65,5.0,0.66,19.0,0.67,15.0,0.13,0.13,45.029103,1776172815000
1776172817.354,17.354,0.37,5.0,0.36,5.0,0.35,5.0,0.34,19.0,0.33,15.0,0.5,10.0,0.55,11.0,0.61,5.0,0.62,5.0,0.63,5.0,0.5,10.0,0.45,11.0,0.39,5.0,0.38,5.0,0.37,5.0,0.63,5.0,0.64,5.0,0.65,5.0,0.66,19.0,0.67,15.0,0.13,0.13,45.028378,1776172816000
1776172818.099,18.099,0.37,5.0,0.36,5.0,0.35,5.0,0.34,19.0,0.33,15.0,0.5,10.0,0.55,11.0,0.61,5.0,0.62,5.0,0.63,5.0,0.5,10.0,0.45,11.0,0.39,5.0,0.38,5.0,0.37,5.0,0.63,5.0,0.64,5.0,0.65,5.0,0.66,19.0,0.67,15.0,0.13,0.13,45.030163,1776172817000
1776172819.528,19.528,0.37,5.0,0.36,5.0,0.35,5.0,0.34,19.0,0.33,15.0,0.5,10.0,0.55,11.0,0.61,5.0,0.62,5.0,0.63,5.0,0.5,10.0,0.45,11.0,0.39,5.0,0.38,5.0,0.37,5.0,0.63,5.0,0.64,5.0,0.65,5.0,0.66,19.0,0.67,15.0,0.13,0.13,45.0306,1776172818000
1776172820.258,20.258,0.37,5.0,0.36,5.0,0.35,5.0,0.34,19.0,0.33,15.0,0.5,10.0,0.55,11.0,0.61,5.0,0.62,5.0,0.63,5.0,0.5,10.0,0.45,11.0,0.39,5.0,0.38,5.0,0.37,5.0,0.63,5.0,0.64,5.0,0.65,5.0,0.66,19.0,0.67,15.0,0.13,0.13,45.030548,1776172819000
1776172820.575,20.575,0.29,5.0,0.28,5.0,0.27,5.0,0.26,5.0,0.25,5.0,0.4,5.0,0.43,8.0,0.53,5.0,0.54,5.0,0.55,5.0,0.5,10.0,0.45,11.0,0.39,5.0,0.38,5.0,0.37,5.0,0.63,5.0,0.64,5.0,0.65,5.0,0.66,19.0,0.67,15.0,0.11,0.13,45.030548,1776172819000
