timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776384600.54,0.54,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.48,5.0,0.47,40.0,0.52,5.0,0.53,40.0,0.18,0.04,43.723397,1776384599000
1776384601.152,1.152,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.18,0.18,43.72359,1776384600000
1776384611.567,11.567,0.39,83.0,0.31,58.0,0.5,5.0,0.55,8.0,0.41,5.0,0.4,65.0,0.59,5.0,0.6,65.0,0.11,0.18,43.726436,1776384610000
1776384635.851,35.851,0.51,45.0,0.49,76.0,0.66,15.0,0.67,8.0,0.5,5.0,0.45,8.0,0.61,83.0,0.69,58.0,0.15,0.11,43.722007,1776384634000
1776384644.475,44.475,0.74,40.0,0.72,8.0,0.77,6.0,0.84,15.0,0.34,15.0,0.33,8.0,0.49,45.0,0.51,76.0,0.03,0.15,43.758029,1776384643000
1776384652.112,52.112,0.7,15.0,0.68,8.0,0.79,9.93,0.8,15.0,0.23,6.0,0.16,15.0,0.26,40.0,0.28,8.0,0.09,0.03,43.774047,1776384650000
1776384676.46,76.46,0.67,6.0,0.66,8.0,0.76,13.37,0.77,15.0,0.21,9.93,0.2,15.0,0.3,15.0,0.32,8.0,0.09,0.09,43.762354,1776384675000
1776384714.228,114.228,0.59,6.0,0.58,23.0,0.72,12.59,0.73,30.0,0.24,13.37,0.23,15.0,0.33,6.0,0.34,8.0,0.13,0.09,43.743484,1776384712000
1776384757.652,157.652,0.81,6.0,0.75,15.0,0.84,8.48,0.85,15.0,0.28,12.59,0.27,30.0,0.41,6.0,0.42,23.0,0.03,0.13,43.772952,1776384756000
1776384763.114,163.114,0.76,6.0,0.72,15.0,0.82,10.0,0.83,15.0,0.16,8.48,0.15,15.0,0.19,6.0,0.25,15.0,0.06,0.03,43.77027,1776384761000
