timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776338125.197,25.197,0.49,5.0,0.48,5.0,0.54,4.12,0.55,5.0,0.47,15.0,0.46,15.0,0.59,37.0,0.6,33.0,0.05,0.12,45.182432,1776338124000
1776338126.658,26.658,0.46,19.0,0.45,5.0,0.47,2.87,0.48,5.0,0.46,4.12,0.45,5.0,0.48,5.0,0.49,5.0,0.01,0.02,45.182432,1776338124000
1776338146.761,46.761,0.48,6.0,0.47,5.0,0.5,5.0,0.51,5.0,0.53,2.87,0.52,5.0,0.54,19.0,0.55,5.0,0.02,0.01,45.191591,1776338145000
1776338153.969,53.969,0.45,5.0,0.44,5.0,0.48,5.0,0.49,5.0,0.5,5.0,0.49,5.0,0.52,6.0,0.53,5.0,0.03,0.02,45.188311,1776338152000
1776338155.531,55.531,0.48,15.0,0.47,13.0,0.49,5.0,0.5,5.0,0.52,5.0,0.51,5.0,0.55,5.0,0.56,5.0,0.01,0.03,45.188981,1776338154000
1776338183.317,83.317,0.43,3.0,0.42,5.0,0.44,8.0,0.45,5.0,0.51,5.0,0.5,5.0,0.52,15.0,0.53,13.0,0.01,0.01,45.194334,1776338182000
1776338190.309,90.309,0.33,0.56,0.27,15.0,0.34,63.0,0.35,5.0,0.56,8.0,0.55,5.0,0.57,3.0,0.58,5.0,0.01,0.01,45.189285,1776338189000
1776338191.043,91.043,0.24,15.0,0.23,15.0,0.26,54.0,0.27,5.0,0.72,14.44,0.66,63.0,0.73,15.0,0.74,15.0,0.02,0.01,45.189285,1776338189000
1776338191.381,91.381,0.23,15.0,0.22,15.0,0.25,49.0,0.26,5.0,0.74,54.0,0.73,5.0,0.76,15.0,0.77,15.0,0.02,0.02,45.188006,1776338190000
1776338194.505,94.505,0.22,20.0,0.21,20.0,0.24,48.0,0.25,5.0,0.75,49.0,0.74,5.0,0.77,15.0,0.78,15.0,0.02,0.02,45.161578,1776338193000
1776338196.623,96.623,0.23,15.0,0.22,15.0,0.24,38.36,0.25,5.0,0.76,48.0,0.75,5.0,0.78,20.0,0.79,20.0,0.01,0.02,45.162789,1776338195000
1776338199.367,99.367,0.23,15.0,0.22,20.0,0.24,24.07,0.25,5.0,0.76,38.36,0.75,5.0,0.77,15.0,0.78,15.0,0.01,0.01,45.163267,1776338198000
