timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776203701.487,1.487,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.179181,1776201481000
1776203701.822,1.822,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.179181,1776201481000
1776203714.286,14.286,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.164293,1776203713000
1776203715.518,15.518,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.164482,1776203714000
1776203716.053,16.053,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.163996,1776203715000
1776203717.273,17.273,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.164291,1776203716000
1776203718.621,18.621,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.164319,1776203717000
1776203719.255,19.255,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.164584,1776203718000
1776203719.938,19.938,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.165383,1776203719000
1776203721.065,21.065,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.167359,1776203720000
1776203722.274,22.274,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.167388,1776203721000
1776203723.453,23.453,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.167957,1776203722000
1776203723.951,23.951,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.179245,1776203723000
1776203724.985,24.985,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.185233,1776203724000
1776203726.132,26.132,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.189232,1776203725000
1776203727.308,27.308,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.189139,1776203726000
1776203727.951,27.951,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.188983,1776203727000
1776203729.282,29.282,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.187417,1776203728000
1776203730.506,30.506,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.187545,1776203729000
1776203731.071,31.071,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.186973,1776203730000
1776203732.368,32.368,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.186504,1776203731000
1776203732.973,32.973,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.185993,1776203732000
1776203734.155,34.155,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.191733,1776203733000
1776203735.302,35.302,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.191716,1776203734000
1776203736.43,36.43,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.193051,1776203735000
1776203737.042,37.042,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.193431,1776203736000
1776203738.117,38.117,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.193357,1776203737000
1776203739.26,39.26,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.193502,1776203738000
1776203740.408,40.408,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.193897,1776203739000
1776203741.445,41.445,0.11,100.0,0.08,57.5,0.89,100.0,0.92,50.0,0.11,100.0,0.08,50.0,0.89,100.0,0.92,57.5,0.78,0.78,43.193897,1776203740000
