timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,hype_price,hype_oracle_ts
1776171901.385,1.385,0.38,13.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.59,12.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.41,12.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.62,13.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.21,0.21,45.032914,1776171900000
1776171901.786,1.786,0.38,6.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.59,12.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.41,12.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.62,13.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.21,0.21,45.032914,1776171900000
1776171902.832,2.832,0.38,6.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.59,12.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.41,12.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.62,6.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.21,0.21,45.031873,1776171902000
1776171903.896,3.896,0.38,6.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.59,12.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.41,12.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.62,6.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.21,0.21,45.032955,1776171903000
1776171904.852,4.852,0.38,6.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.59,12.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.41,12.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.62,6.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.21,0.21,45.030986,1776171904000
1776171906.374,6.374,0.38,6.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.59,12.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.41,12.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.62,6.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.21,0.21,45.031164,1776171905000
1776171906.934,6.934,0.38,6.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.59,12.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.41,12.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.62,6.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.21,0.21,45.03127,1776171906000
1776171908.334,8.334,0.38,6.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.59,12.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.41,12.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.62,6.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.21,0.21,45.03196,1776171907000
1776171909.848,9.848,0.38,6.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.59,12.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.41,12.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.62,6.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.21,0.21,45.032787,1776171908000
1776171910.443,10.443,0.38,6.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.59,12.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.41,12.0,0.11,100.0,0.08,57.5,0.07,50.0,0.06,50.0,0.62,6.0,0.89,100.0,0.92,57.5,0.93,50.0,0.94,50.0,0.21,0.21,45.033226,1776171909000
