timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,hype_price,hype_oracle_ts
1776231901.366,1.366,,,,,,,,,,,,,,,,,,,43.454409,1776231900000
1776231901.773,1.773,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,43.454409,1776231900000
1776231903.104,3.104,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,43.464452,1776231902000
1776231903.915,3.915,0.47,21.0,0.46,21.0,0.53,11.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,43.464452,1776231902000
1776231904.291,4.291,0.47,21.0,0.46,21.0,0.53,11.0,0.54,21.0,0.47,11.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,43.474684,1776231903000
1776231905.222,5.222,0.47,21.0,0.46,21.0,0.53,1.0,0.54,21.0,0.47,11.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,43.474684,1776231903000
1776231905.789,5.789,0.53,9.0,0.47,21.0,0.54,21.0,0.55,5.0,0.47,1.0,0.46,21.0,0.53,21.0,0.54,21.0,0.01,0.06,43.47417,1776231904000
1776231906.961,6.961,0.53,9.0,0.47,21.0,0.54,21.0,0.55,5.0,0.46,21.0,0.45,5.0,0.47,9.0,0.53,21.0,0.01,0.01,43.467158,1776231906000
1776231908.011,8.011,0.53,9.0,0.47,21.0,0.54,21.0,0.55,5.0,0.46,21.0,0.45,5.0,0.47,9.0,0.53,21.0,0.01,0.01,43.46612,1776231907000
1776231908.991,8.991,0.53,9.0,0.47,21.0,0.54,21.0,0.55,5.0,0.46,21.0,0.45,5.0,0.47,9.0,0.53,21.0,0.01,0.01,43.466324,1776231908000
